Status,Adult Mortality,BMI,HIV/AIDS,Diphtheria,thinness  1-19 years,Polio,GDP,Alcohol,Income composition of resources,Schooling,Life expectancy
0,38.0,21.2,3.4,8.0,8.6,8.0,373.2815537,1.53,0.489,7.9,57.9
0,31.0,2.7,3.5,78.0,8.8,8.0,39.484473,1.6,0.484,7.6,57.6
0,39.0,2.1,3.5,79.0,9.0,81.0,273.6596668,1.49,0.485,8.0,57.4
0,38.0,19.5,3.6,88.0,9.2,88.0,263.1124679,1.6,0.48,7.7,57.2
0,72.0,66.5,0.1,99.0,0.8,99.0,187.78991,3.755,0.865,17.2,81.0
0,73.0,66.0,0.1,99.0,0.8,99.0,21673.7817,7.53,0.862,17.2,88.0
0,74.0,65.4,0.1,99.0,0.8,99.0,21874.8195,7.46,0.86,17.1,86.0
0,76.0,64.9,0.1,99.0,0.8,99.0,22242.68193,8.2,0.858,16.8,84.0
0,76.0,64.3,0.1,99.0,0.8,99.0,25916.29353,8.02,0.86,16.7,85.0
0,76.0,63.7,0.1,99.0,0.8,99.0,26917.75898,9.0,0.859,16.4,83.0
0,78.0,63.1,0.1,99.0,0.8,99.0,2971.973,9.08,0.857,16.2,80.0
0,77.0,62.4,0.1,99.0,0.8,99.0,31997.2821,9.51,0.853,15.9,79.9
0,8.0,61.8,0.1,99.0,0.8,99.0,28827.32636,9.67,0.855,16.4,79.4
0,77.0,61.2,0.1,98.0,0.8,98.0,2481.15781,9.42,0.85,16.3,79.7
0,81.0,6.5,0.1,96.0,0.8,96.0,22551.73574,9.95,0.839,15.6,79.3
0,81.0,59.9,0.1,95.0,0.8,95.0,21955.149,9.56,0.83,15.3,79.2
0,81.0,59.2,0.1,94.0,0.8,93.0,18477.57841,9.46,0.823,15.2,79.1
0,81.0,58.6,0.1,92.0,0.8,92.0,1411.31339,8.09,0.811,14.6,79.0
0,83.0,58.0,0.1,91.0,0.9,9.0,12538.17883,8.62,0.801,14.2,78.7
0,84.0,57.4,0.1,89.0,0.9,89.0,1242.95373,8.48,0.794,13.9,78.2
0,142.0,48.4,0.1,92.0,3.8,99.0,9212.192824,3.755,0.751,15.8,73.6
0,143.0,47.4,0.1,97.0,3.8,81.0,8569.776998,8.42,0.749,15.8,73.5
0,144.0,46.5,0.1,97.0,3.8,98.0,7955.615985,8.25,0.746,15.8,73.3
0,146.0,45.6,0.1,97.0,3.8,98.0,7583.1872,8.07,0.744,15.8,73.1
0,15.0,44.7,0.1,95.0,3.8,95.0,741.48438,7.84,0.741,15.8,72.9
0,154.0,43.9,0.1,97.0,3.8,94.0,7365.666659,7.91,0.0,15.8,72.6
0,158.0,43.1,0.1,99.0,3.8,99.0,7395.88125,8.42,0.0,15.6,72.4
0,162.0,42.4,0.1,99.0,3.8,99.0,7946.944346,8.92,0.0,15.4,72.1
0,164.0,41.8,0.1,96.0,3.9,96.0,7322.596862,9.06,0.0,15.3,71.9
0,167.0,41.1,0.1,91.0,3.9,91.0,6764.722867,9.06,0.0,15.1,71.7
0,169.0,4.5,0.1,99.0,3.9,99.0,6754.512393,8.8,0.0,14.9,71.5
0,187.0,39.9,0.1,83.0,4.0,84.0,5836.17763,8.43,0.0,14.8,73.0
0,173.0,39.4,0.1,97.0,4.0,98.0,5773.73577,9.75,0.0,14.6,71.1
0,176.0,38.8,0.1,98.0,4.1,98.0,5292.232379,10.71,0.0,14.4,79.0
0,178.0,38.2,0.1,96.0,4.2,96.0,519.958715,9.61,0.0,14.3,77.0
0,182.0,37.7,0.1,97.0,4.3,97.0,5117.589923,9.4,0.0,14.1,74.0
0,186.0,5.6,0.4,74.0,1.2,9.0,3923.573344,3.755,0.637,10.7,71.9
0,187.0,49.9,0.4,73.0,1.2,65.0,3687.763767,1.88,0.614,10.7,71.7
0,189.0,49.3,0.4,85.0,1.2,84.0,3452.828934,1.93,0.611,10.7,71.4
0,189.0,48.6,0.4,96.0,1.2,94.0,3299.65139,2.02,0.616,10.6,71.3
0,193.0,47.9,0.4,88.0,1.2,88.0,3187.845296,2.16,0.609,10.5,71.1
0,196.0,47.2,0.4,94.0,1.3,94.0,2825.5247,2.14,0.602,10.5,77.0
0,198.0,46.5,0.4,92.0,1.3,92.0,2635.753474,2.14,0.596,10.4,76.0
0,19.0,45.9,0.4,95.0,1.3,96.0,2794.22189,2.21,0.589,10.4,79.0
0,192.0,45.2,0.4,85.0,1.3,85.0,2489.955836,2.4,0.578,10.1,75.0
0,24.0,44.5,0.4,89.0,1.4,9.0,2256.56724,2.38,0.57,9.8,69.7
0,28.0,43.8,0.4,87.0,1.4,87.0,277.83438,2.35,0.567,9.6,69.2
0,21.0,43.1,0.4,87.0,1.4,88.0,1872.73783,2.4,0.564,9.3,69.6
0,24.0,42.4,0.4,84.0,1.4,84.0,1753.349471,2.45,0.56,9.0,69.4
0,21.0,41.7,0.3,82.0,1.5,82.0,171.771491,2.41,0.553,8.8,69.3
0,211.0,41.1,0.3,77.0,1.5,78.0,1568.376276,2.53,0.546,8.5,68.4
0,221.0,4.4,0.2,81.0,1.6,8.0,1655.596261,2.63,0.539,8.2,67.7
0,284.0,23.3,0.5,54.0,7.3,42.0,554.48766,3.755,0.414,8.8,59.0
0,299.0,22.7,0.5,51.0,7.5,42.0,561.997387,0.01,0.412,8.6,58.1
0,284.0,22.2,1.0,63.0,7.7,63.0,54.169324,0.01,0.406,8.5,58.8
0,288.0,21.7,1.9,62.0,7.8,63.0,52.3485646,0.01,0.396,8.5,58.4
0,29.0,21.2,2.0,63.0,8.0,63.0,459.2912,0.22,0.385,8.4,58.1
0,291.0,2.8,2.2,64.0,8.2,62.0,438.7513346,0.2,0.38,8.3,57.8
0,297.0,2.3,2.3,57.0,8.4,6.0,436.6895539,0.18,0.376,8.1,57.3
0,33.0,19.8,2.3,6.0,8.6,59.0,437.4467238,0.21,0.371,7.9,56.8
0,36.0,19.4,2.4,63.0,8.9,46.0,49.456775,0.19,0.364,7.6,56.4
0,317.0,19.0,2.6,57.0,9.1,53.0,296.68382,0.16,0.356,7.1,55.6
0,327.0,18.5,2.7,59.0,9.3,59.0,33.424498,0.21,0.346,6.6,54.7
0,334.0,18.1,2.8,6.0,9.5,65.0,386.3288283,0.34,0.325,5.1,54.0
0,338.0,17.7,2.9,57.0,9.7,61.0,37.1931781,0.18,0.338,5.9,53.3
0,337.0,17.3,3.0,53.0,9.9,56.0,322.811171,0.21,0.329,5.5,52.9
0,336.0,16.9,3.0,5.0,1.1,52.0,315.83983,0.17,0.322,5.1,52.5
0,328.0,16.6,3.0,46.0,1.3,47.0,34.516918,0.17,0.316,4.8,52.5
0,275.0,26.3,3.2,87.0,7.1,87.0,596.8717189,3.755,0.421,9.2,58.9
0,282.0,25.6,3.4,87.0,7.3,87.0,642.6256154,0.01,0.419,9.2,58.4
0,279.0,25.0,4.5,87.0,7.5,87.0,61.566347,0.01,0.415,9.1,58.1
0,285.0,24.3,5.3,87.0,7.7,87.0,67.7518833,0.01,0.416,9.1,57.6
0,289.0,23.7,5.7,86.0,7.8,85.0,692.69989,3.57,0.41,9.0,57.1
0,287.0,23.1,5.9,83.0,8.0,82.0,543.957418,3.21,0.405,8.9,56.7
0,288.0,22.5,6.0,8.0,8.3,78.0,544.222779,2.55,0.401,8.9,56.3
0,297.0,21.9,6.0,77.0,8.5,77.0,583.5445622,2.64,0.398,8.8,55.6
0,32.0,21.3,5.7,74.0,8.7,76.0,481.694976,2.98,0.394,8.8,55.0
0,36.0,2.7,5.6,71.0,8.9,74.0,418.94454,3.22,0.388,8.3,54.4
0,37.0,2.1,5.4,68.0,9.2,73.0,424.9534585,3.1,0.0,8.0,53.9
0,38.0,19.6,5.0,64.0,9.4,69.0,393.3138244,2.58,0.0,7.7,53.5
0,38.0,19.0,4.6,6.0,9.6,65.0,36.5718585,2.16,0.0,7.4,53.0
0,35.0,18.5,4.1,57.0,9.8,61.0,321.481324,2.47,0.0,7.1,52.8
0,32.0,17.9,3.6,53.0,1.0,56.0,39.486749,2.55,0.0,6.7,52.5
0,3.0,17.4,3.1,49.0,1.2,52.0,297.7519443,2.84,0.0,6.4,52.1
0,215.0,46.7,0.3,95.0,5.5,92.0,4136.689919,3.755,0.638,10.3,66.2
0,217.0,45.9,0.3,98.0,5.5,97.0,43.82321,7.64,0.636,10.3,66.0
0,218.0,45.0,0.3,98.0,5.5,98.0,3944.178173,7.56,0.633,10.3,65.9
0,22.0,44.1,0.3,97.0,5.6,97.0,3785.935665,7.57,0.63,10.6,65.8
0,229.0,43.2,0.4,93.0,5.6,93.0,3439.597513,7.56,0.624,10.3,65.6
0,221.0,42.4,0.4,95.0,5.6,95.0,326.281212,7.52,0.618,10.2,65.9
0,218.0,41.6,0.3,98.0,5.6,97.0,2716.35256,7.49,0.618,10.5,66.1
0,218.0,4.9,0.8,93.0,5.6,93.0,2576.124957,7.32,0.618,10.7,66.3
0,232.0,4.3,1.9,94.0,5.7,94.0,2327.58324,7.2,0.62,11.2,65.7
0,24.0,39.6,1.1,93.0,5.7,92.0,1945.6395,7.04,0.622,11.7,65.2
0,238.0,39.0,1.8,93.0,5.7,93.0,198.455216,7.35,0.619,11.4,65.0
0,237.0,38.4,1.9,91.0,5.8,91.0,145.58861,7.84,0.613,11.2,65.1
0,237.0,37.8,2.1,9.0,5.8,91.0,986.7958173,7.93,0.611,11.1,65.3
0,244.0,37.1,2.3,91.0,5.9,93.0,96.8674827,7.73,0.609,11.0,65.3
0,247.0,36.4,1.7,85.0,5.9,9.0,925.582546,6.71,0.606,10.9,65.4
0,246.0,35.7,1.1,88.0,5.9,79.0,946.599372,6.63,0.602,10.9,65.4
0,24.0,49.9,0.5,6.0,3.9,56.0,814.5463952,3.755,0.49,9.1,63.5
0,245.0,48.8,0.5,48.0,3.9,55.0,83.1148117,0.01,0.487,9.1,63.1
0,253.0,47.7,0.5,68.0,3.9,67.0,81.265673,5.68,0.483,9.1,62.7
0,259.0,46.5,0.8,67.0,3.9,67.0,766.8437623,5.68,0.477,8.9,62.3
0,259.0,45.3,1.5,68.0,4.0,67.0,74.9358452,5.68,0.47,8.7,62.3
0,682.0,44.2,1.9,66.0,4.0,66.0,662.2795182,5.76,0.47,8.6,36.3
0,251.0,43.0,2.0,65.0,4.1,65.0,668.297646,5.85,0.466,8.5,62.5
0,259.0,41.8,2.4,63.0,4.2,64.0,674.7564147,5.95,0.462,8.4,62.1
0,266.0,4.7,2.7,63.0,4.2,62.0,615.8198192,6.08,0.458,8.4,61.8
0,28.0,39.6,3.3,6.0,4.3,61.0,55.47626,6.18,0.455,8.3,61.1
0,29.0,38.5,3.9,6.0,4.4,6.0,465.311876,5.57,0.452,8.2,65.0
0,32.0,37.5,4.3,55.0,4.5,58.0,387.9429725,6.1,0.45,8.1,58.7
0,3.0,36.5,4.6,53.0,4.5,56.0,329.782946,6.64,0.447,8.1,59.7
0,33.0,35.6,4.8,48.0,4.6,54.0,393.16327,6.1,0.444,8.0,59.3
0,35.0,34.8,5.0,45.0,4.7,52.0,413.7383164,6.22,0.443,7.9,58.9
0,35.0,34.0,5.1,41.0,4.8,5.0,462.486524,4.79,0.439,7.8,58.6
0,147.0,51.0,0.3,97.0,2.1,97.0,2326.15856,3.755,0.623,11.2,74.6
0,149.0,5.2,0.3,97.0,2.1,97.0,2242.711912,2.87,0.618,11.4,74.5
0,15.0,49.3,0.4,97.0,2.2,97.0,2136.77395,3.11,0.614,11.6,74.3
0,151.0,48.4,0.4,97.0,2.2,97.0,2178.38325,3.11,0.614,11.6,74.1
0,153.0,47.6,0.4,97.0,2.2,97.0,212.584798,3.1,0.611,11.7,73.9
0,156.0,46.8,0.4,97.0,2.3,97.0,1932.85829,3.1,0.606,11.5,73.6
0,157.0,45.9,0.5,97.0,2.3,97.0,1815.489496,3.08,0.603,11.3,73.4
0,159.0,45.1,0.6,93.0,2.3,93.0,1751.595857,3.14,0.597,11.1,73.2
0,16.0,44.3,0.7,94.0,2.4,94.0,1592.572182,3.16,0.59,10.9,73.0
0,161.0,43.5,0.8,95.0,2.4,94.0,1437.628785,3.23,0.583,10.8,72.8
0,163.0,42.8,0.9,98.0,2.5,98.0,1311.741714,3.23,0.577,10.6,72.5
0,165.0,42.0,1.2,94.0,2.6,94.0,1217.657961,3.02,0.571,10.4,72.2
0,166.0,41.2,1.4,92.0,2.6,92.0,1157.3427,3.04,0.566,10.3,71.9
0,169.0,4.4,1.5,95.0,2.7,95.0,1132.8721,3.09,0.561,10.1,71.6
0,171.0,39.6,1.6,96.0,2.7,99.0,113.4546,2.74,0.557,9.9,71.3
0,174.0,38.8,1.7,94.0,2.8,88.0,188.783165,2.61,0.551,9.8,71.0
1,134.0,64.8,0.1,99.0,1.6,99.0,12365.6263,3.755,0.834,15.6,75.8
1,137.0,64.2,0.1,99.0,1.7,99.0,14117.97668,0.01,0.834,15.8,75.6
1,139.0,63.6,0.1,99.0,1.7,99.0,13613.6147,10.88,0.824,15.4,75.5
1,146.0,63.0,0.1,99.0,1.7,99.0,12834.32349,11.27,0.823,15.4,75.0
1,15.0,62.4,0.1,99.0,1.7,99.0,1448.87958,11.51,0.821,15.4,74.8
1,156.0,61.7,0.1,99.0,1.8,99.0,1325.53379,10.78,0.817,15.3,74.5
1,162.0,61.1,0.1,99.0,1.8,99.0,12967.16543,11.46,0.816,15.3,74.2
1,165.0,6.5,0.1,99.0,1.9,99.0,15669.25929,11.64,0.812,15.3,74.1
1,176.0,59.9,0.1,99.0,1.9,99.0,13842.6549,12.55,0.809,15.3,73.5
1,177.0,59.3,0.1,99.0,2.0,99.0,11398.76584,13.16,0.802,15.2,73.4
1,182.0,58.8,0.1,99.0,2.0,99.0,11161.72441,12.94,0.795,15.0,72.9
1,18.0,58.2,0.1,99.0,2.1,99.0,1259.5266,13.28,0.793,15.3,72.9
1,184.0,57.6,0.1,99.0,2.1,99.0,8396.25323,13.24,0.784,14.9,72.5
1,184.0,57.1,0.1,99.0,2.2,98.0,665.6443,13.29,0.775,14.6,72.5
1,185.0,56.6,0.1,99.0,2.2,99.0,527.85364,13.18,0.769,14.2,72.3
1,193.0,56.1,0.1,99.0,2.3,99.0,4623.46712,12.22,0.761,13.9,71.7
1,49.0,61.0,0.1,92.0,1.0,92.0,5734.4436,3.755,0.919,19.0,82.7
1,49.0,6.6,0.1,9.0,1.0,9.0,52473.11356,7.45,0.915,19.0,82.5
1,5.0,6.2,0.1,91.0,1.0,91.0,4781.3888,7.31,0.907,19.0,82.4
1,5.0,59.7,0.1,89.0,1.0,89.0,44333.8518,7.81,0.901,18.7,82.5
1,51.0,59.3,0.1,95.0,0.9,95.0,46.217,8.13,0.894,18.6,82.1
1,53.0,58.9,0.1,96.0,0.9,96.0,41676.44527,8.25,0.894,18.4,81.8
1,55.0,58.5,0.1,96.0,0.9,96.0,4461.89251,10.22,0.894,18.4,81.6
1,58.0,58.1,0.1,98.0,0.9,98.0,55575.29196,8.49,0.892,18.2,81.4
1,59.0,57.8,0.1,97.0,0.9,97.0,68348.31817,7.53,0.887,18.2,81.3
1,61.0,57.4,0.1,97.0,0.9,97.0,5613.54115,7.2,0.884,18.1,81.1
1,62.0,56.9,0.1,95.0,0.9,95.0,56249.7555,7.05,0.879,17.9,81.0
1,65.0,56.5,0.1,99.0,1.0,99.0,46917.27216,6.79,0.873,18.3,88.0
1,65.0,55.9,0.1,97.0,1.0,97.0,3944.999,6.61,0.866,17.6,87.0
1,7.0,55.4,0.1,95.0,1.0,95.0,31996.2172,6.61,0.859,17.2,84.0
1,72.0,54.8,0.1,92.0,1.0,92.0,28585.9254,6.37,0.854,17.1,80.0
1,74.0,54.2,0.1,98.0,1.0,98.0,31813.37344,6.17,0.847,16.8,79.7
0,181.0,18.7,0.2,87.0,26.7,86.0,1613.18878,3.755,0.615,11.6,68.3
0,184.0,18.1,0.2,85.0,26.8,84.0,1573.11889,3.07,0.607,11.6,68.0
0,187.0,17.5,0.2,83.0,26.8,82.0,1452.195373,3.11,0.599,11.5,67.6
0,19.0,17.0,0.2,82.0,26.9,79.0,1446.98541,3.1,0.59,11.3,67.3
0,193.0,16.4,0.2,82.0,26.9,79.0,1461.671957,3.0,0.58,10.8,66.8
0,196.0,15.9,0.2,79.0,27.0,76.0,1345.77153,2.77,0.569,10.4,66.4
0,2.0,15.4,0.2,74.0,27.0,73.0,19.317765,2.5,0.563,10.5,66.0
0,23.0,14.9,0.3,7.0,27.0,69.0,991.484634,1.93,0.556,10.2,65.5
0,26.0,14.4,0.3,64.0,27.1,67.0,118.166373,1.59,0.546,9.9,65.2
0,28.0,13.9,0.3,65.0,27.1,66.0,792.259698,1.37,0.536,9.7,64.8
0,211.0,13.5,0.3,65.0,27.2,65.0,77.819,1.27,0.526,9.4,64.4
0,214.0,13.0,0.3,63.0,27.2,58.0,621.3183767,1.2,0.518,9.2,64.0
0,216.0,12.6,0.3,61.0,27.3,57.0,541.1352279,1.19,0.505,8.6,63.7
0,219.0,12.2,0.3,59.0,27.4,58.0,466.2842,1.1,0.499,8.4,63.3
0,222.0,11.8,0.3,59.0,27.5,58.0,447.138966,1.0,0.494,8.3,62.9
0,224.0,11.4,0.3,58.0,27.7,57.0,438.864634,0.93,0.489,8.3,62.5
0,176.0,27.4,0.3,78.0,1.4,8.0,3336.16686,3.755,0.686,12.9,69.1
0,179.0,26.5,0.3,78.0,1.4,8.0,3491.595887,0.09,0.682,12.9,68.9
0,181.0,25.6,0.3,85.0,1.5,86.0,362.663981,0.09,0.677,12.9,68.7
0,183.0,24.7,0.3,83.0,1.5,84.0,3687.953996,0.08,0.669,12.6,68.5
0,185.0,23.8,0.3,81.0,1.6,81.0,3634.27685,0.08,0.662,12.3,68.3
0,187.0,22.9,0.3,81.0,1.6,82.0,3113.48635,0.08,0.656,12.1,68.1
0,189.0,22.1,0.3,78.0,1.7,85.0,2254.44566,0.08,0.645,11.7,67.9
0,189.0,21.3,0.2,77.0,1.7,83.0,216.52766,0.07,0.641,11.7,67.7
0,19.0,2.5,0.2,73.0,1.8,77.0,1855.93915,0.06,0.638,11.0,67.5
0,191.0,19.7,0.1,72.0,1.8,78.0,1586.254,0.06,0.632,10.9,67.3
0,19.0,19.0,0.1,72.0,1.9,79.0,126.928834,0.06,0.629,11.1,67.2
0,213.0,18.2,0.1,71.0,1.9,79.0,1148.56996,0.06,0.624,11.0,65.3
0,189.0,17.5,0.1,71.0,1.9,8.0,164.59447,0.05,0.613,10.8,66.9
0,189.0,16.7,0.1,7.0,11.0,8.0,899.5556857,0.05,0.608,10.6,66.7
0,188.0,16.0,0.1,76.0,11.0,77.0,747.9817455,0.06,0.604,10.6,66.5
0,188.0,15.4,0.1,75.0,11.0,72.0,78.92744,0.06,0.597,10.7,66.3
0,83.0,59.7,0.1,98.0,8.5,98.0,1766.947595,3.755,0.774,14.8,75.5
0,83.0,58.5,0.1,99.0,8.3,99.0,1766.947595,0.01,0.77,14.9,75.4
0,83.0,57.2,0.1,98.0,8.2,98.0,1766.947595,0.01,0.769,15.0,75.3
0,85.0,56.0,0.1,99.0,8.0,99.0,1766.947595,0.01,0.755,13.6,75.1
0,93.0,54.8,0.1,99.0,7.9,99.0,1766.947595,0.03,0.745,13.1,74.7
0,16.0,53.6,0.1,99.0,7.8,99.0,1766.947595,0.03,0.735,12.9,74.1
0,122.0,52.5,0.1,99.0,7.7,99.0,1766.947595,0.03,0.728,12.8,73.3
0,135.0,51.4,0.1,99.0,7.6,99.0,1766.947595,0.02,0.716,12.1,72.7
0,138.0,5.4,0.1,99.0,7.5,98.0,1766.947595,0.02,0.704,11.8,72.4
0,139.0,49.4,0.1,98.0,7.4,99.0,1766.947595,0.02,0.692,11.4,72.2
0,139.0,48.5,0.1,95.0,7.4,95.0,1766.947595,0.01,0.687,11.4,72.0
0,139.0,47.6,0.1,99.0,7.4,98.0,1766.947595,0.01,0.686,11.8,71.8
0,154.0,46.9,0.1,99.0,7.5,99.0,1766.947595,0.01,0.679,11.8,75.0
0,142.0,46.2,0.1,99.0,7.6,99.0,1766.947595,0.01,0.674,11.9,71.2
0,146.0,45.5,0.1,96.0,7.7,95.0,1766.947595,0.01,0.666,11.6,78.0
0,15.0,44.9,0.1,99.0,7.8,99.0,1766.947595,0.01,0.66,11.6,73.0
0,182.0,59.1,0.1,58.0,5.3,63.0,4974.2693,3.755,0.649,10.1,68.9
0,199.0,58.5,0.1,64.0,5.3,67.0,673.74737,0.01,0.658,10.1,67.9
0,17.0,57.8,0.1,68.0,5.3,7.0,6925.22446,0.01,0.659,10.3,69.5
0,147.0,57.2,0.1,69.0,5.3,7.0,6651.12242,0.01,0.656,10.5,76.0
0,144.0,56.5,0.1,79.0,5.3,8.0,5854.614497,0.17,0.649,10.4,77.0
0,145.0,55.8,0.1,74.0,5.3,74.0,452.74948,0.19,0.646,10.4,76.0
0,148.0,55.2,0.1,78.0,5.4,78.0,3735.144836,0.2,0.643,10.3,74.0
0,167.0,54.5,0.1,69.0,5.4,71.0,4521.3247,0.17,0.638,10.3,69.3
0,227.0,53.8,0.1,57.0,5.4,74.0,3129.224922,0.14,0.636,10.2,65.9
0,249.0,53.2,0.1,59.0,5.4,63.0,2351.812429,0.03,0.631,10.2,64.7
0,29.0,52.5,0.1,65.0,5.4,69.0,1849.63911,0.18,0.628,10.1,66.8
0,21.0,51.9,0.1,74.0,5.4,69.0,1391.816923,0.32,0.603,9.8,67.2
0,213.0,51.3,0.1,75.0,5.5,73.0,1766.947595,0.07,0.616,9.4,66.5
0,14.0,5.6,0.1,77.0,5.5,76.0,1766.947595,0.15,0.614,9.1,74.0
0,142.0,5.1,0.1,78.0,5.6,8.0,1766.947595,0.17,0.607,8.7,72.0
0,144.0,49.5,0.1,8.0,5.6,83.0,1766.947595,0.2,0.603,8.6,70.0
1,64.0,62.8,0.1,95.0,0.3,95.0,6664.144,3.755,0.92,18.6,81.4
1,66.0,62.1,0.1,96.0,0.3,96.0,5553.32623,10.75,0.91,18.6,81.2
1,67.0,61.3,0.1,96.0,0.3,96.0,5234.76736,10.49,0.902,18.6,81.0
1,69.0,6.5,0.1,95.0,0.3,95.0,49231.36254,11.49,0.895,18.5,85.0
1,7.0,59.7,0.1,95.0,0.3,95.0,52567.52568,11.72,0.909,18.5,84.0
1,68.0,58.9,0.1,94.0,0.3,94.0,48538.58776,11.88,0.907,18.2,86.0
1,77.0,58.2,0.1,94.0,0.3,94.0,51983.78892,11.41,0.909,17.9,79.7
1,75.0,57.4,0.1,93.0,0.3,93.0,61235.415,12.66,0.908,17.9,79.8
1,75.0,56.6,0.1,92.0,0.3,92.0,61388.17457,13.59,0.902,17.6,79.5
1,78.0,55.8,0.1,91.0,0.3,91.0,54326.9713,13.44,0.896,17.6,79.0
1,78.0,55.1,0.1,9.0,0.3,9.0,5886.82789,13.31,0.889,17.5,78.7
1,82.0,54.4,0.1,89.0,0.3,89.0,47631.6377,13.32,0.88,17.1,78.3
1,82.0,53.6,0.1,86.0,0.3,86.0,4117.15532,13.24,0.87,16.8,78.0
1,88.0,52.9,0.1,83.0,0.3,83.0,32539.1937,14.17,0.862,16.5,77.4
1,89.0,52.2,0.1,84.0,0.3,84.0,28223.55528,14.27,0.857,16.4,77.0
1,94.0,51.5,0.1,86.0,0.3,86.0,26241.91883,14.07,0.848,16.2,76.4
0,58.0,64.9,0.1,95.0,1.2,95.0,35729.37253,3.755,0.898,16.0,82.5
0,6.0,64.6,0.1,95.0,1.2,95.0,37582.84624,2.62,0.895,16.0,82.2
0,61.0,64.2,0.1,96.0,1.2,96.0,36393.66932,2.69,0.891,15.9,82.1
0,6.0,63.8,0.1,94.0,1.2,94.0,32569.59683,2.78,0.889,15.9,81.8
0,61.0,63.4,0.1,94.0,1.2,94.0,33657.15727,2.67,0.883,15.8,81.8
0,61.0,63.0,0.1,95.0,1.2,95.0,3661.994,2.63,0.878,15.7,81.7
0,63.0,62.6,0.1,96.0,1.2,96.0,27795.87671,2.55,0.876,15.6,81.5
0,65.0,62.1,0.1,94.0,1.1,94.0,29657.4421,2.47,0.877,15.8,81.0
0,68.0,61.6,0.1,95.0,1.1,95.0,258.637,2.33,0.872,15.7,84.0
0,68.0,61.1,0.1,95.0,1.1,94.0,2195.1769,2.23,0.87,15.7,84.0
0,71.0,6.6,0.1,93.0,1.1,95.0,2611.17931,2.41,0.866,15.8,80.0
0,69.0,6.1,0.1,95.0,1.1,95.0,19888.172,2.23,0.863,15.9,81.0
0,71.0,59.6,0.1,93.0,1.1,93.0,18946.99942,2.32,0.863,16.0,79.7
0,74.0,59.2,0.1,9.0,1.1,91.0,18431.15696,2.47,0.855,15.3,79.3
0,74.0,58.7,0.1,92.0,1.1,93.0,236.19646,2.53,0.85,15.1,79.3
0,76.0,58.3,0.1,93.0,1.1,93.0,2152.1432,2.53,0.845,15.2,78.9
1,56.0,63.6,0.1,93.0,0.6,93.0,349.14755,3.755,0.881,16.3,82.7
1,57.0,63.1,0.1,95.0,0.6,95.0,35396.66517,7.56,0.877,16.3,82.5
1,58.0,62.6,0.1,96.0,0.5,96.0,3537.27441,7.35,0.876,16.5,82.3
1,6.0,62.1,0.1,97.0,0.5,96.0,34814.12436,7.49,0.877,16.6,82.0
1,6.0,61.5,0.1,96.0,0.5,96.0,38334.68477,6.98,0.872,16.4,82.0
1,6.0,61.0,0.1,96.0,0.5,96.0,35849.37364,6.95,0.869,16.4,81.8
1,61.0,6.5,0.1,96.0,0.5,96.0,36976.84512,7.25,0.868,16.3,81.6
1,61.0,59.9,0.1,96.0,0.5,96.0,464.18465,7.96,0.866,16.3,81.5
1,63.0,59.4,0.1,97.0,0.5,97.0,37698.78573,8.37,0.862,16.1,81.3
1,65.0,58.8,0.1,96.0,0.5,97.0,3341.7482,8.44,0.856,16.0,81.2
1,66.0,58.2,0.1,95.0,0.5,97.0,31959.26215,8.65,0.851,15.8,88.0
1,66.0,57.6,0.1,94.0,0.5,97.0,31174.56118,8.98,0.846,15.6,89.0
1,72.0,57.0,0.1,96.0,0.5,97.0,27387.2258,9.3,0.841,15.4,79.9
1,72.0,56.4,0.1,93.0,0.5,96.0,22196.5736,9.25,0.836,15.2,80.0
1,75.0,55.7,0.1,93.0,0.5,96.0,24.819,9.69,0.828,14.9,79.8
1,77.0,55.0,0.1,87.0,0.5,97.0,251.2426,9.78,0.823,14.8,79.4
0,125.0,54.2,0.5,91.0,1.8,91.0,4965.989857,3.755,0.729,12.8,76.2
0,133.0,53.5,0.5,92.0,1.8,93.0,4855.743789,3.83,0.727,12.8,75.8
0,136.0,52.7,0.6,93.0,1.8,86.0,56.144952,3.79,0.727,12.8,75.6
0,138.0,52.0,0.5,96.0,1.8,96.0,521.33363,3.65,0.725,12.8,75.3
0,139.0,51.2,0.6,92.0,1.8,93.0,513.549487,3.58,0.722,12.8,75.2
0,138.0,5.5,0.5,94.0,1.8,94.0,4682.728424,3.55,0.721,12.7,75.0
0,142.0,49.7,0.6,9.0,1.9,9.0,4293.383274,3.33,0.721,12.7,74.7
0,145.0,48.9,0.4,91.0,1.9,91.0,492.492378,3.51,0.718,12.6,74.5
0,148.0,48.1,0.9,92.0,1.9,94.0,462.517913,3.64,0.714,12.5,74.2
0,15.0,47.2,1.5,95.0,1.9,99.0,4313.1682,3.63,0.709,12.5,74.0
0,161.0,46.3,1.9,99.0,1.9,99.0,482.24762,3.59,0.706,12.4,73.5
0,165.0,45.4,2.3,98.0,1.9,97.0,3719.97351,3.67,0.689,11.1,73.3
0,166.0,44.5,2.3,96.0,1.9,99.0,3465.221998,3.48,0.694,11.9,73.1
0,167.0,43.5,2.3,99.0,2.0,99.0,3596.496282,3.76,0.69,11.7,73.0
0,171.0,42.5,2.2,99.0,2.0,99.0,3394.878,3.89,0.68,10.9,72.7
